"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Gender,Age,Text,Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (CAD)","Video ID","Image name","Video name","Website URL",call_to_action_type,headline,Description,"Link clicks","CPC (cost per link click)","CPM (cost per 1,000 impressions)","CTR (all)","Result rate",Views,"Clicks (all)","CPC (all)","Purchases rate per link clicks","Landing page views rate per link clicks","Result value type","Results value","Result value type","Results ROAS","Cost per 1,000 Meta Accounts reached","Ad Delivery","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Page engagement","Facebook likes","Instagram follows","Post comments","Post engagements","Post reactions","Post saves","Post shares",ThruPlays,"Video plays","3-second video plays","Unique link clicks","Outbound clicks","Unique outbound clicks","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique clicks (all)","Unique CTR (all)","Instagram profile visits","Cost per outbound click","Cost per unique link click","Cost per unique outbound click","Cost per unique click (all)","Adds of payment info","Adds to cart","Cost per add to cart","Adds to cart conversion value","Checkouts initiated","Cost per checkout initiated","Checkouts initiated conversion value",Purchases,"Cost per purchase","Purchase ROAS (return on ad spend)","Purchases conversion value","Reporting starts","Reporting ends"
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy 2",120248502219870776,female,65+,"""He came running and finished everything."" - Toffee's Parent.

Get 50% OFF your first Trial Box PLUS get our viral slow-feeder bowl included today.",2026-07-13,active,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.10070922,0,"ChatGPT Image Jun 19, 2026, 08_44_31 PM (5).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Made in Ontario. 50% Off","Includes slow feeder bowl.",,,33.56973995,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,33.56973995,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy 2",120248502219870776,female,35-44,"""He came running and finished everything."" - Toffee's Parent.

Get 50% OFF your first Trial Box PLUS get our viral slow-feeder bowl included today.",2026-07-13,active,ad,7,11,1.57142857,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.88624113,0,"ChatGPT Image Jun 19, 2026, 08_44_31 PM (5).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Made in Ontario. 50% Off","Includes slow feeder bowl.",,,80.56737589,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,126.60587639,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy 2",120248502219870776,unknown,45-54,"""He came running and finished everything."" - Toffee's Parent.

Get 50% OFF your first Trial Box PLUS get our viral slow-feeder bowl included today.",2026-07-13,active,ad,1,2,2,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.02014184,0,"ChatGPT Image Jun 19, 2026, 08_44_31 PM (5).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Made in Ontario. 50% Off","Includes slow feeder bowl.",,,10.07092199,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,20.14184397,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy 2",120248502219870776,male,25-34,"You care about what goes in your body. 
Does your pup get that same energy? 
8x packs of freshness with the viral slow-feeder bowl and 50% off your first box ends soon!",2026-07-13,active,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.01007092,0,"ChatGPT Image Jun 19, 2026, 08_44_31 PM (5).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Made in Ontario. 50% Off","Includes slow feeder bowl.",,,10.07092199,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,10.07092199,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy 2",120248502219870776,male,25-34,"⭐⭐⭐⭐⭐ ""Peanut is super picky, but she went straight in with the duck recipe and finished everything. She’s been excited for meals ever since.""

Got a picky pup? Try the meals they actually want to eat! 🦆🐾

Get 50% OFF your first Trial Box PLUS get our viral slow-feeder bowl included today.",2026-07-13,active,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.03021277,0,"ChatGPT Image Jun 19, 2026, 08_44_31 PM (5).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Made in Ontario. 50% Off","Includes slow feeder bowl.",,,7.55319149,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,7.55319149,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy 2",120248502219870776,male,45-54,"You care about what goes in your body. 
Does your pup get that same energy? 
8x packs of freshness with the viral slow-feeder bowl and 50% off your first box ends soon!",2026-07-13,active,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.05035461,0,"ChatGPT Image Jun 19, 2026, 08_44_31 PM (5).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Made in Ontario. 50% Off","Includes slow feeder bowl.",,,50.35460993,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,50.35460993,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy",120248498727140776,female,35-44,"This World Cup means nutrition before game time—score 50% off your first delivery 🏆",2026-07-13,active,ad,16,23,1.4375,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.25016667,0,"ChatGPT Image Jun 19, 2026, 03_37_32 PM (2).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Score 50% off ⚽️","Local Ingredients. Vet-Developed in Ontario. 🍁",,,10.87681159,0,,,0,,,,"Website purchases conversion value",,"Website purchases conversion value",,15.63541667,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy",120248498727140776,male,55-64,"This World Cup means nutrition before game time—score 50% off your first delivery 🏆",2026-07-13,active,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0,0,"ChatGPT Image Jun 19, 2026, 03_37_32 PM (2).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Score 50% off ⚽️","Local Ingredients. Vet-Developed in Ontario. 🍁",,,,,,,0,,,,"Website purchases conversion value",,,,,active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy",120248498727140776,female,65+,"You care about what goes in your body. 
Does your pup get that same energy? 
8x packs of freshness with the viral slow-feeder bowl and 50% off your first box ends soon!",2026-07-13,active,ad,19,25,1.31578947,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,1.38634028,0,"ChatGPT Image Jun 19, 2026, 03_37_32 PM (2).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Score 50% off ⚽️","Local Ingredients. Vet-Developed in Ontario. 🍁",1,1.38634028,55.45361111,8,,,2,0.69317014,,,"Website purchases conversion value",,"Website purchases conversion value",,72.96527778,active,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
SKOVWC_ASC_JUN26_V1,120248334429240776,ABP_SKOVWC,120248334429680776,"WC #3 - Copy",120248498727140776,male,35-44,"You care about what goes in your body. 
Does your pup get that same energy? 
8x packs of freshness with the viral slow-feeder bowl and 50% off your first box ends soon!",2026-07-13,active,ad,8,9,1.125,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",,0.0938125,0,"ChatGPT Image Jun 19, 2026, 03_37_32 PM (2).png_105",,https://skovpet.com/products/the-pup-cup-trial-box,SHOP_NOW,"Score 50% off ⚽️","Local Ingredients. Vet-Developed in Ontario. 🍁",1,0.0938125,10.42361111,11.11111111,,,1,0.0938125,,,"Website purchases conversion value",,"Website purchases conversion value",,11.7265625,active,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-13,2026-07-13
